season,slice,parent_left,parent_right,rows,share,target_mean,prediction_mean,brier,global_brier,excess,calibration_error
2022,count_family=pitcher_ahead & pitcher_history=1_20,count_family=pitcher_ahead,pitcher_history=1_20,205,0.0008283765436089739,0.5609756097560976,0.5817281706649264,0.25257065654263045,0.24313201729617934,0.009438639246451108,-0.02075256090882882
2022,count_family=pitcher_ahead & pitcher_history=21_100,count_family=pitcher_ahead,pitcher_history=21_100,657,0.002654845800737053,0.5646879756468798,0.5743771140432378,0.2409126539590653,0.24313201729617934,-0.002219363337114033,-0.009689138396357988
2022,count_family=pitcher_ahead & pitcher_history=500_plus,count_family=pitcher_ahead,pitcher_history=500_plus,27395,0.11069939225447728,0.536776784084687,0.5237944861551486,0.24416543366075216,0.24313201729617934,0.0010334163645728256,0.012982297929538422
2022,count_family=three_ball & pitcher_history=101_500,count_family=three_ball,pitcher_history=101_500,2341,0.009459656041895649,0.5570269115762495,0.5451629527105919,0.23593463061121425,0.24313201729617934,-0.007197386684965085,0.011863958865657609
2022,count_family=three_ball & pitcher_history=1_20,count_family=three_ball,pitcher_history=1_20,158,0.0006384560677571604,0.5506329113924051,0.5885828450689066,0.23081564862559786,0.24313201729617934,-0.012316368670581473,-0.03794993367650146
2022,count_family=three_ball & pitcher_history=21_100,count_family=three_ball,pitcher_history=21_100,578,0.002335617766858473,0.5397923875432526,0.5575772832355453,0.23677907320709798,0.24313201729617934,-0.006352944089081353,-0.01778489569229269
2022,count_family=three_ball & pitcher_history=500_plus,count_family=three_ball,pitcher_history=500_plus,17143,0.0692724833516519,0.4957125357288689,0.501169551514585,0.24349609827313431,0.24313201729617934,0.000364080976954978,-0.005457015785716057
2022,count_family=two_strike & pitcher_history=101_500,count_family=two_strike,pitcher_history=101_500,5435,0.02196208055860865,0.5484820607175713,0.5518020139540696,0.23730981731836037,0.24313201729617934,-0.005822199977818965,-0.003319953236498252
2022,count_family=two_strike & pitcher_history=1_20,count_family=two_strike,pitcher_history=1_20,344,0.0013900562487877417,0.5843023255813954,0.5756836141873124,0.24102613678981596,0.24313201729617934,-0.0021058805063633723,0.00861871139408299
2022,count_family=two_strike & pitcher_history=21_100,count_family=two_strike,pitcher_history=21_100,1234,0.00498642270640719,0.5502431118314425,0.5613312714043428,0.2384329114761823,0.24313201729617934,-0.004699105819997024,-0.011088159572900325
2022,count_family=two_strike & pitcher_history=500_plus,count_family=two_strike,pitcher_history=500_plus,52562,0.2123957457813409,0.523210684524942,0.5182118064520758,0.24559179762262795,0.24313201729617934,0.002459780326448613,0.004998878072866253
2022,count_family=batter_ahead & batter_history=101_500,count_family=batter_ahead,batter_history=101_500,4068,0.016438223314152713,0.5973451327433629,0.5790132696182329,0.23037347414486842,0.24313201729617934,-0.01275854315131092,0.01833186312513002
2022,count_family=batter_ahead & batter_history=1_20,count_family=batter_ahead,batter_history=1_20,326,0.0013173207473976855,0.6625766871165644,0.6239308831893183,0.20579485198658665,0.24313201729617934,-0.03733716530959269,0.038645803927246036
2022,count_family=batter_ahead & batter_history=21_100,count_family=batter_ahead,batter_history=21_100,1071,0.004327762332708347,0.6255835667600373,0.6173689806112591,0.22721635135325305,0.24313201729617934,-0.015915665942926288,0.008214586148778236
2022,count_family=batter_ahead & batter_history=500_plus,count_family=batter_ahead,batter_history=500_plus,41742,0.16867362772354044,0.5171769440850942,0.5184757012875537,0.2436467704515709,0.24313201729617934,0.0005147531553915674,-0.0012987572024595329
2022,count_family=even & batter_history=0,count_family=even,batter_history=0,88,0.00035559578457360834,0.6590909090909091,0.6441217439012212,0.21162193858701148,0.24313201729617934,-0.03151007870916786,0.014969165189687827
2022,count_family=even & batter_history=101_500,count_family=even,batter_history=101_500,8226,0.033240124135255705,0.5807196693411135,0.5763291595204686,0.2330067576201333,0.24313201729617934,-0.01012525967604605,0.004390509820644928
2022,count_family=even & batter_history=1_20,count_family=even,batter_history=1_20,600,0.002424516713001875,0.62,0.625254572273189,0.21088207096092682,0.24313201729617934,-0.03224994633525252,-0.00525457227318904
2022,count_family=even & batter_history=21_100,count_family=even,batter_history=21_100,2147,0.008675728971358376,0.631578947368421,0.6136083872712617,0.2231866742664495,0.24313201729617934,-0.019945343029729834,0.01797056009715936
2022,count_family=even & batter_history=500_plus,count_family=even,batter_history=500_plus,78248,0.3161893062649512,0.5243456701768735,0.5202429762535998,0.24478438341013511,0.24313201729617934,0.0016523661139557777,0.00410269392327367
2022,count_family=pitcher_ahead & batter_history=101_500,count_family=pitcher_ahead,batter_history=101_500,2945,0.01190033619965087,0.5796264855687606,0.5748916340943079,0.23429659228509783,0.24313201729617934,-0.008835425011081505,0.004734851474452739
2022,count_family=pitcher_ahead & batter_history=1_20,count_family=pitcher_ahead,batter_history=1_20,240,0.00096980668520075,0.6875,0.6249901430684717,0.2063775695121553,0.24313201729617934,-0.036754447784024036,0.06250985693152833
2022,count_family=pitcher_ahead & batter_history=21_100,count_family=pitcher_ahead,batter_history=21_100,772,0.0031195448373957458,0.6139896373056994,0.6065444044481685,0.2249393922065717,0.24313201729617934,-0.018192625089607645,0.007445232857530959
2022,count_family=pitcher_ahead & batter_history=500_plus,count_family=pitcher_ahead,batter_history=500_plus,27204,0.10992758776750501,0.5325687398911925,0.5204501108957628,0.2450641450557884,0.24313201729617934,0.0019321277596090758,0.012118628995429703
2022,count_family=three_ball & batter_history=101_500,count_family=three_ball,batter_history=101_500,1677,0.00677652421284024,0.5915324985092427,0.5652353005044664,0.22852820542813546,0.24313201729617934,-0.014603811868043881,0.026297198004776368
2022,count_family=three_ball & batter_history=1_20,count_family=three_ball,batter_history=1_20,111,0.00044853559190534685,0.6486486486486487,0.6133072943304276,0.22094885201533254,0.24313201729617934,-0.022183165280846795,0.03534135431822105
2022,count_family=three_ball & batter_history=21_100,count_family=three_ball,batter_history=21_100,445,0.0017981832288097238,0.5842696629213483,0.6043587018014148,0.2284752452180261,0.24313201729617934,-0.014656772078153246,-0.020089038880066523
2022,count_family=three_ball & batter_history=500_plus,count_family=three_ball,batter_history=500_plus,17987,0.07268297019460787,0.4935231000166787,0.5002577151399767,0.2440910186554197,0.24313201729617934,0.0009590013592403746,-0.006734615123298038
2022,count_family=two_strike & batter_history=101_500,count_family=two_strike,batter_history=101_500,5666,0.022895519493114372,0.5704200494175785,0.5628367840940038,0.23490267101517803,0.24313201729617934,-0.008229346281001304,0.007583265323574673
2022,count_family=two_strike & batter_history=1_20,count_family=two_strike,batter_history=1_20,399,0.001612303614146247,0.6365914786967418,0.6131878216375976,0.2131010149392595,0.24313201729617934,-0.030031002356919828,0.023403657059144267
2022,count_family=two_strike & batter_history=21_100,count_family=two_strike,batter_history=21_100,1453,0.0058713713066528735,0.6159669649002064,0.6037076225613587,0.22603000034055135,0.24313201729617934,-0.01710201695562799,0.012259342338847734
2022,count_family=two_strike & batter_history=500_plus,count_family=two_strike,batter_history=500_plus,52057,0.21035511088123102,0.5182972510901512,0.5151493273464873,0.2464857117804633,0.24313201729617934,0.0033536944842839644,0.003147923743663905
2022,hand_matchup=opposite & count_family=batter_ahead,hand_matchup=opposite,count_family=batter_ahead,24585,0.09934457231525183,0.5398006914785438,0.5331170816162668,0.24110823415442303,0.24313201729617934,-0.0020237831417563024,0.006683609862277007
2022,hand_matchup=opposite & count_family=even,hand_matchup=opposite,count_family=even,45300,0.18305101183164155,0.5395584988962473,0.5347275994282223,0.24263914402327472,0.24313201729617934,-0.0004928732729046204,0.004830899468024952
2022,hand_matchup=opposite & count_family=pitcher_ahead,hand_matchup=opposite,count_family=pitcher_ahead,15425,0.06233028383008987,0.540356564019449,0.5348197219332498,0.24307888556163448,0.24313201729617934,-5.3131734544853426e-05,0.005536842086199201
2022,hand_matchup=opposite & count_family=three_ball,hand_matchup=opposite,count_family=three_ball,10643,0.04300688562746492,0.5225970121206427,0.5172181717331228,0.2430250496039295,0.24313201729617934,-0.00010696769224982638,0.005378840387519901
2022,hand_matchup=opposite & count_family=two_strike,hand_matchup=opposite,count_family=two_strike,29659,0.11984790198487101,0.5279004686604404,0.5281176687073974,0.24458740260242745,0.24313201729617934,0.0014553853062481137,-0.00021720004695702233
2022,hand_matchup=same & count_family=batter_ahead,hand_matchup=same,count_family=batter_ahead,22622,0.09141236180254736,0.514233931571037,0.5196516178308943,0.24269537098272767,0.24313201729617934,-0.00043664631345166627,-0.0054176862598572795
2022,hand_matchup=same & count_family=even,hand_matchup=same,count_family=even,44009,0.1778342600374992,0.5260287668431457,0.5220511368653503,0.2432089472568658,0.24313201729617934,7.692996068645042e-05,0.003977629977795383
2022,hand_matchup=same & count_family=pitcher_ahead,hand_matchup=same,count_family=pitcher_ahead,15736,0.0635869916596625,0.5400991357397051,0.5223714020695289,0.24341767183880653,0.24313201729617934,0.0002856545426271895,0.017727733670176216
2022,hand_matchup=same & count_family=three_ball,hand_matchup=same,count_family=three_ball,9577,0.03869932760069826,0.4843896836169991,0.49893482837897385,0.2415566625059121,0.24313201729617934,-0.0015753547902672416,-0.014545144761974771
2022,hand_matchup=same & count_family=two_strike,hand_matchup=same,count_family=two_strike,29916,0.12088640331027349,0.5249699157641395,0.5169330436079379,0.24473513684308623,0.24313201729617934,0.0016031195469068948,0.008036872156201635
2022,inning_phase=early & game_type=F,inning_phase=early,game_type=F,10671,0.04312002974073834,0.6969356199044139,0.7004393133823478,0.21102743240939234,0.24313201729617934,-0.032104584886786997,-0.003503693477933889
2022,inning_phase=early & game_type=R,inning_phase=early,game_type=R,72677,0.29367766858472877,0.5103265132022511,0.5068218980231123,0.2483045913636108,0.24313201729617934,0.005172574067431462,0.0035046151791388036
2022,inning_phase=extras & game_type=F,inning_phase=extras,game_type=F,80,0.00032326889506691667,0.625,0.7050494872268213,0.2408909540017572,0.24313201729617934,-0.002241063294422141,-0.08004948722682126
2022,inning_phase=extras & game_type=R,inning_phase=extras,game_type=R,3826,0.01546033490657529,0.47621536853110297,0.49184427338563835,0.2493283158330617,0.24313201729617934,0.006196298536882361,-0.015628904854535386
2022,inning_phase=late & game_type=F,inning_phase=late,game_type=F,9481,0.03831140492661796,0.7159582322539817,0.7048911335195385,0.20368194569060868,0.24313201729617934,-0.03945007160557065,0.011067098734443226
2022,inning_phase=late & game_type=R,inning_phase=late,game_type=R,68186,0.2755301609879097,0.49567359868594724,0.4917619910051742,0.24803892100445443,0.24313201729617934,0.0049069037082750955,0.003911607680773033
2022,inning_phase=middle & game_type=F,inning_phase=middle,game_type=F,10216,0.04128143790004526,0.7150548159749412,0.7044091874581938,0.2038698838359692,0.24313201729617934,-0.039262133460210125,0.01064562851674744
2022,inning_phase=middle & game_type=R,inning_phase=middle,game_type=R,72335,0.29229569405831773,0.506034423169973,0.5016044935767828,0.24843621380905828,0.24313201729617934,0.005304196512878945,0.004429929593190218
2023,game_type=F & pitcher_history=0,game_type=F,pitcher_history=0,35,0.00014255167498218105,0.42857142857142855,0.6589638567495169,0.293482709977748,0.2523470643919594,0.04113564558578858,-0.2303924281780883
2023,game_type=F & pitcher_history=101_500,game_type=F,pitcher_history=101_500,5536,0.02254760207718155,0.4559248554913295,0.6566440575679844,0.28686840748896725,0.2523470643919594,0.03452134309700783,-0.2007192020766549
2023,game_type=F & pitcher_history=1_20,game_type=F,pitcher_history=1_20,687,0.002798085734650239,0.4585152838427948,0.6543874069170038,0.28598845534598116,0.2523470643919594,0.033641390954021744,-0.19587212307420904
2023,game_type=F & pitcher_history=21_100,game_type=F,pitcher_history=21_100,1829,0.007449343244068832,0.45434663750683435,0.6485998639717971,0.2842433487661577,0.2523470643919594,0.03189628437419828,-0.1942532264649628
2023,game_type=F & pitcher_history=500_plus,game_type=F,pitcher_history=500_plus,17599,0.07167905508604012,0.48082277402125123,0.6753100589846632,0.28656894209334993,0.2523470643919594,0.03422187770139051,-0.194487284963412
2023,game_type=R & pitcher_history=0,game_type=R,pitcher_history=0,28,0.00011404133998574483,0.42857142857142855,0.5143159774887007,0.2482403553371452,0.2523470643919594,-0.004106709054814223,-0.08574454891727218
2023,game_type=R & pitcher_history=101_500,game_type=R,pitcher_history=101_500,14375,0.0585480093676815,0.48556521739130437,0.4805404570252292,0.24834099186745556,0.2523470643919594,-0.004006072524503856,0.005024760366075187
2023,game_type=R & pitcher_history=1_20,game_type=R,pitcher_history=1_20,572,0.002329701659708787,0.5122377622377622,0.5036030675766626,0.250006054264937,0.2523470643919594,-0.002341010127022425,0.008634694661099562
2023,game_type=R & pitcher_history=21_100,game_type=R,pitcher_history=21_100,2865,0.011668872823541392,0.4617801047120419,0.4804623674655447,0.24605830000022344,0.2523470643919594,-0.006288764391735979,-0.01868226275350282
2023,game_type=R & pitcher_history=500_plus,game_type=R,pitcher_history=500_plus,201999,0.8227227369921597,0.5049381432581349,0.4930778110313285,0.24839054965582272,0.2523470643919594,-0.0039565147361367015,0.011860332226806436
2023,game_type=F & batter_history=0,game_type=F,batter_history=0,47,0.00019142653497607168,0.5106382978723404,0.6996897912798873,0.28229874508124286,0.2523470643919594,0.029951680689283444,-0.1890514934075469
2023,game_type=F & batter_history=101_500,game_type=F,batter_history=101_500,6890,0.028062315446492212,0.46923076923076923,0.6698732115534438,0.2882865833567974,0.2523470643919594,0.03593951896483799,-0.20064244232267459
2023,game_type=F & batter_history=1_20,game_type=F,batter_history=1_20,903,0.0036778332145402707,0.48283499446290146,0.67995611931791,0.2863389597320151,0.2523470643919594,0.0339918953400557,-0.19712112485500854
2023,game_type=F & batter_history=21_100,game_type=F,batter_history=21_100,2949,0.012010996843498625,0.47677178704645645,0.672111814216075,0.2866991066852521,0.2523470643919594,0.034352042293292695,-0.19534002716961857
2023,game_type=F & batter_history=500_plus,game_type=F,batter_history=500_plus,14897,0.06067406577741574,0.473115392360878,0.666879928968881,0.28559139543028994,0.2523470643919594,0.03324433103833052,-0.19376453660800302
2023,game_type=R & batter_history=0,game_type=R,batter_history=0,24,9.774971998778128e-05,0.5,0.5052564362513398,0.24674158603707044,0.2523470643919594,-0.005605478354888976,-0.005256436251339758
2023,game_type=R & batter_history=101_500,game_type=R,batter_history=101_500,11229,0.04573465023928317,0.4915842906759284,0.4916546901602711,0.2482177654782983,0.2523470643919594,-0.0041292989136611224,-7.039948434267584e-05
2023,game_type=R & batter_history=1_20,game_type=R,batter_history=1_20,373,0.0015191935648101009,0.42359249329758714,0.49314553999944954,0.24677713669566845,0.2523470643919594,-0.005569927696290972,-0.06955304670186241
2023,game_type=R & batter_history=21_100,game_type=R,batter_history=21_100,1818,0.0074045412890744325,0.48734873487348734,0.4950902507645505,0.24847562444528207,0.2523470643919594,-0.003871439946677352,-0.007741515891063144
2023,game_type=R & batter_history=500_plus,game_type=R,batter_history=500_plus,206395,0.8406272273699216,0.5040286828653795,0.49211970383234993,0.24837093910541008,0.2523470643919594,-0.003976125286549337,0.011908979033029565
2023,count_family=batter_ahead & pitcher_history=101_500,count_family=batter_ahead,pitcher_history=101_500,4195,0.017085836472864272,0.4731823599523242,0.5289063006399795,0.25754693720149613,0.2523470643919594,0.00519987280953671,-0.05572394068765524
2023,count_family=batter_ahead & pitcher_history=1_20,count_family=batter_ahead,pitcher_history=1_20,336,0.001368496079828938,0.5148809523809523,0.5971918389870484,0.2664220272112918,0.2523470643919594,0.014074962819332404,-0.08231088660609609
2023,count_family=batter_ahead & pitcher_history=21_100,count_family=batter_ahead,pitcher_history=21_100,982,0.003999592709500051,0.46741344195519346,0.545470417902551,0.26344627875220283,0.2523470643919594,0.011099214360243415,-0.07805697594735755
2023,count_family=batter_ahead & pitcher_history=500_plus,count_family=batter_ahead,pitcher_history=500_plus,42331,0.17241014153344872,0.4986180340648697,0.5063735782312293,0.25093630450787763,0.2523470643919594,-0.0014107598840817914,-0.007755544166359596
2023,count_family=even & pitcher_history=0,count_family=even,pitcher_history=0,63,0.0002565930149679259,0.42857142857142855,0.5946759104113765,0.27337499680414673,0.2523470643919594,0.02102793241218731,-0.16610448183994792
2023,count_family=even & pitcher_history=101_500,count_family=even,pitcher_history=101_500,7134,0.029056104266367986,0.47462853938884214,0.5329052920912002,0.25965167511451215,0.2523470643919594,0.007304610722552729,-0.05827675270235805
2023,count_family=even & pitcher_history=1_20,count_family=even,pitcher_history=1_20,422,0.0017187659097851543,0.4597156398104265,0.5851038345816386,0.27475569963621593,0.2523470643919594,0.022408635244256514,-0.1253881947712121
2023,count_family=even & pitcher_history=21_100,count_family=even,pitcher_history=21_100,1626,0.0066225435291721825,0.4440344403444034,0.5494495967066011,0.26012566874907844,0.2523470643919594,0.007778604357119023,-0.10541515636219767
2023,count_family=even & pitcher_history=500_plus,count_family=even,pitcher_history=500_plus,79186,0.3225170552896854,0.507602353951456,0.5115604865275273,0.2516273609097542,0.2523470643919594,-0.0007197034822052362,-0.003958132576071249
2023,count_family=pitcher_ahead & pitcher_history=101_500,count_family=pitcher_ahead,pitcher_history=101_500,2338,0.009522451888809694,0.5102651839178786,0.5350228175805155,0.25729786259308524,0.2523470643919594,0.004950798201125817,-0.024757633662636946
2023,count_family=pitcher_ahead & pitcher_history=1_20,count_family=pitcher_ahead,pitcher_history=1_20,139,0.0005661337949292332,0.5251798561151079,0.581852745259821,0.2532847635949694,0.2523470643919594,0.0009376992030099562,-0.056672889144713134
2023,count_family=pitcher_ahead & pitcher_history=21_100,count_family=pitcher_ahead,pitcher_history=21_100,519,0.00211383769473577,0.47398843930635837,0.5530963890572423,0.26299744806117065,0.2523470643919594,0.010650383669211227,-0.07910794975088398
2023,count_family=pitcher_ahead & pitcher_history=500_plus,count_family=pitcher_ahead,pitcher_history=500_plus,27331,0.11131656654108543,0.5128608539753393,0.513901538171976,0.2515664625458785,0.2523470643919594,-0.0007806018460809194,-0.0010406841966367208
2023,count_family=three_ball & pitcher_history=101_500,count_family=three_ball,pitcher_history=101_500,1885,0.0076774259240403216,0.4509283819628647,0.5135620374135433,0.2604549510063523,0.2523470643919594,0.008107886614392878,-0.06263365545067862
2023,count_family=three_ball & pitcher_history=1_20,count_family=three_ball,pitcher_history=1_20,130,0.0005294776499338153,0.46923076923076923,0.5930634944789117,0.27276113648958505,0.2523470643919594,0.020414072097625635,-0.12383272524814248
2023,count_family=three_ball & pitcher_history=21_100,count_family=three_ball,pitcher_history=21_100,498,0.0020283066897464615,0.43172690763052207,0.5349759172654656,0.25817996640966473,0.2523470643919594,0.00583290201770531,-0.10324900963494349
2023,count_family=three_ball & pitcher_history=500_plus,count_family=three_ball,pitcher_history=500_plus,18048,0.07350778943081153,0.4762854609929078,0.4843829343505223,0.25027633729044135,0.2523470643919594,-0.002070727101518066,-0.008097473357614515
2023,count_family=two_strike & pitcher_history=101_500,count_family=two_strike,pitcher_history=101_500,4359,0.017753792892780777,0.4794677678366598,0.52844562960379,0.25985795474576345,0.2523470643919594,0.007510890353804034,-0.04897786176713026
2023,count_family=two_strike & pitcher_history=1_20,count_family=two_strike,pitcher_history=1_20,232,0.0009449139598818858,0.46120689655172414,0.5693062122386173,0.2730486878853839,0.2523470643919594,0.02070162349342447,-0.10809931568689318
2023,count_family=two_strike & pitcher_history=21_100,count_family=two_strike,pitcher_history=21_100,1069,0.004353935444455758,0.47895229186155286,0.54282676019556,0.26014989004445016,0.2523470643919594,0.007802825652490741,-0.06387446833400712
2023,count_family=two_strike & pitcher_history=500_plus,count_family=two_strike,pitcher_history=500_plus,52702,0.21465023928316873,0.5036621001100527,0.5076598936165035,0.25193864030673113,0.2523470643919594,-0.0004084240852282872,-0.0039977935064507975
2023,count_family=batter_ahead & batter_history=101_500,count_family=batter_ahead,batter_history=101_500,3440,0.01401079319824865,0.4799418604651163,0.5644976339536238,0.26338936792472295,0.2523470643919594,0.011042303532763531,-0.08455577348850757
2023,count_family=batter_ahead & batter_history=1_20,count_family=batter_ahead,batter_history=1_20,236,0.0009612055798798493,0.5084745762711864,0.6310243826473259,0.2593191043039145,0.2523470643919594,0.006972039911955108,-0.12254980637613944
2023,count_family=batter_ahead & batter_history=21_100,count_family=batter_ahead,batter_history=21_100,879,0.0035800834945524896,0.4630261660978385,0.6038902557386645,0.2746948227018561,0.2523470643919594,0.02234775830989666,-0.14086408964082603
2023,count_family=batter_ahead & batter_history=500_plus,count_family=batter_ahead,batter_history=500_plus,43289,0.176311984522961,0.4977245951627434,0.5028704088722613,0.25046318166576265,0.2523470643919594,-0.0018838827261967728,-0.005145813709517888
2023,count_family=even & batter_history=0,count_family=even,batter_history=0,71,0.00028917625496385297,0.5070422535211268,0.6339658402843218,0.27027942371419866,0.2523470643919594,0.017932359322239244,-0.12692358676319504
2023,count_family=even & batter_history=101_500,count_family=even,batter_history=101_500,6640,0.02704408919661949,0.48177710843373495,0.5621582241118563,0.2636553285677869,0.2523470643919594,0.011308264175827476,-0.0803811156781214
2023,count_family=even & batter_history=1_20,count_family=even,batter_history=1_20,476,0.0019387027797576621,0.4579831932773109,0.6337440654794328,0.2765393447229423,0.2523470643919594,0.024192280330982863,-0.17576087220212194
2023,count_family=even & batter_history=21_100,count_family=even,batter_history=21_100,1745,0.007107219224111598,0.4808022922636103,0.6066613367897693,0.27322804039560833,0.2523470643919594,0.02088097600364891,-0.12585904452615898
2023,count_family=even & batter_history=500_plus,count_family=even,batter_history=500_plus,79499,0.323791874554526,0.5060692587328143,0.507552674802355,0.2510166950445364,0.2523470643919594,-0.0013303693474230327,-0.0014834160695407217
